path,label,img_name_no_ext,filepath,filename,md5,CAMID,X,View,zenodo_name,zenodo_link,Sequence,Taxonomic_Name,Locality,Sample_accession,Collected_by,Other_ID,Date,Dataset,Store,Brood,Death_Date,Stage,Sex,Unit_Type,file_type,record_number,species,subspecies,genus,file_url
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM000016_d.png,Heliconius melpomene ssp. melpomene,CAM000016_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM000016_d.JPG,CAM000016_d.JPG,5a4c6c0ecca1f19e71ba4206ba79c4c1,CAM000016,5869,dorsal,CAM.coll.images.batch2.csv,https://zenodo.org/record/2677821,16,Heliconius melpomene ssp. melpomene,"Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),",,,,28/02/1998,Heliconiine Butterfly Collection Records from University of Cambridge,Box 1,,,,Male,wild,jpg,2677821,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2677821/files/CAM000016_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM000037_d.png,Heliconius melpomene ssp. melpomene,CAM000037_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM000037_d.JPG,CAM000037_d.JPG,0fe620633916dd01abfcbc37a84e512d,CAM000037,5909,dorsal,CAM.coll.images.batch2.csv,https://zenodo.org/record/2677821,37,Heliconius melpomene ssp. melpomene,"Virgen de Chirajara near Guayabetal (just before shrine towards Villavicencio, lower site),",,,,28/02/1998,Heliconiine Butterfly Collection Records from University of Cambridge,Box 1,,,,Female,wild,jpg,2677821,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2677821/files/CAM000037_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM000528_d.png,Heliconius melpomene ssp. melpomene,CAM000528_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM000528_d.JPG,CAM000528_d.JPG,4c5425fdb2f1cd51ce1417d7a5203321,CAM000528,6662,dorsal,CAM.coll.images.batch3.csv,https://zenodo.org/record/2682458,528,Heliconius melpomene ssp. melpomene,"Pointe Macouria,",,,,29/05/1998,Heliconiine Butterfly Collection Records from University of Cambridge,Box 6,,,,Female,wild,jpg,2682458,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2682458/files/CAM000528_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM000031_d.png,Heliconius melpomene ssp. melpomene,CAM000031_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM000031_d.JPG,CAM000031_d.JPG,fdae07c54084b81bf34f0c3b5b88444f,CAM000031,5897,dorsal,CAM.coll.images.batch2.csv,https://zenodo.org/record/2677821,31,Heliconius melpomene ssp. melpomene,"Virgen de Chirajara near Guayabetal (just before shrine towards Villavicencio, lower site),",,,,28/02/1998,Heliconiine Butterfly Collection Records from University of Cambridge,Box 1,,,,Male,wild,jpg,2677821,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2677821/files/CAM000031_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM008218_d.png,Heliconius melpomene ssp. melpomene,CAM008218_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM008218_d.JPG,CAM008218_d.JPG,cfeab6cd974b5e8bdb684ec5ce02bd30,CAM008218,8879,dorsal,CAM.coll.images.batch5.csv,https://zenodo.org/record/2684906,"8,218",Heliconius melpomene ssp. melpomene,Savane du Galion,ERS2196363,,,03/06/2001,Heliconiine Butterfly Collection Records from University of Cambridge,Box 112,,,,Male,wild,jpg,2684906,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2684906/files/CAM008218_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM008219_d.png,Heliconius melpomene ssp. melpomene,CAM008219_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM008219_d.JPG,CAM008219_d.JPG,c0587c16b462622a0c0f59b3604fe81c,CAM008219,8881,dorsal,CAM.coll.images.batch5.csv,https://zenodo.org/record/2684906,"8,219",Heliconius melpomene ssp. melpomene,Savane du Galion,,,,03/06/2001,Heliconiine Butterfly Collection Records from University of Cambridge,Box 112,,,,Male,wild,jpg,2684906,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2684906/files/CAM008219_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM000024_d.png,Heliconius melpomene ssp. melpomene,CAM000024_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM000024_d.JPG,CAM000024_d.JPG,97108d12ba7d1bc52481198a10aab98b,CAM000024,5884,dorsal,CAM.coll.images.batch2.csv,https://zenodo.org/record/2677821,24,Heliconius melpomene ssp. melpomene,"Virgen de Chirajara near Guayabetal (just before shrine towards Villavicencio, lower site),",,,,28/02/1998,Heliconiine Butterfly Collection Records from University of Cambridge,Box 1,,,,Male,wild,jpg,2677821,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2677821/files/CAM000024_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM020884_d.png,Heliconius melpomene ssp. melpomene,CAM020884_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM020884_d.JPG,CAM020884_d.JPG,c6d6ed99abe21dc5df05c6d44bbba05e,CAM020884,11430,dorsal,CAM.coll.images.batch7.csv,https://zenodo.org/record/2702457,"20,884",Heliconius melpomene ssp. melpomene,Boqueron,,,,28/12/2005,Heliconiine Butterfly Collection Records from University of Cambridge,,,,,Male,wild,jpg,2702457,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2702457/files/CAM020884_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM000029_d.png,Heliconius melpomene ssp. melpomene,CAM000029_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM000029_d.JPG,CAM000029_d.JPG,1e0fd7058435aa8c27789f85382c630a,CAM000029,5893,dorsal,CAM.coll.images.batch2.csv,https://zenodo.org/record/2677821,29,Heliconius melpomene ssp. melpomene,"Virgen de Chirajara near Guayabetal (just before shrine towards Villavicencio, lower site),",,,,28/02/1998,Heliconiine Butterfly Collection Records from University of Cambridge,Box 1,,,,Male,wild,jpg,2677821,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2677821/files/CAM000029_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM000402_d.png,Heliconius melpomene ssp. melpomene,CAM000402_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM000402_d.JPG,CAM000402_d.JPG,dc712eb00bb59077323ba9f963695ab6,CAM000402,6426,dorsal,CAM.coll.images.batch2.csv,https://zenodo.org/record/2677821,402,Heliconius melpomene ssp. melpomene,"Pointe Macouria,",,,,28/05/1998,Heliconiine Butterfly Collection Records from University of Cambridge,Box 5,,,,Male,wild,jpg,2677821,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2677821/files/CAM000402_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM000645_d.png,Heliconius melpomene ssp. melpomene,CAM000645_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM000645_d.JPG,CAM000645_d.JPG,36ec8f6856261d5938bb4a83cba82358,CAM000645,6866,dorsal,CAM.coll.images.batch3.csv,https://zenodo.org/record/2682458,645,Heliconius melpomene ssp. melpomene,,,,,,Heliconiine Butterfly Collection Records from University of Cambridge,Box 8,,,,Female,reared,jpg,2682458,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2682458/files/CAM000645_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM020886_d.png,Heliconius melpomene ssp. melpomene,CAM020886_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM020886_d.JPG,CAM020886_d.JPG,a17dee104b6db5a11e93003f79b9d5d1,CAM020886,11434,dorsal,CAM.coll.images.batch7.csv,https://zenodo.org/record/2702457,"20,886",Heliconius melpomene ssp. melpomene,Boqueron,,,,28/12/2005,Heliconiine Butterfly Collection Records from University of Cambridge,,,,,Male,wild,jpg,2702457,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2702457/files/CAM020886_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM010038_d.png,Heliconius melpomene ssp. melpomene,CAM010038_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM010038_d.JPG,CAM010038_d.JPG,93625c406a319e41cb66c338b67b24b6,CAM010038,26263,dorsal,2001_2.broods.batch.1.csv,https://zenodo.org/record/2549524,"10,038",Heliconius melpomene ssp. melpomene,,,,,,Heliconiine Butterfly Collection Records from University of Cambridge,Box 37,,,,Female,reared,jpg,2549524,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2549524/files/CAM010038_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM000422_d.png,Heliconius melpomene ssp. melpomene,CAM000422_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM000422_d.JPG,CAM000422_d.JPG,c6376c33b34d1d1f93ec91cc892d77ba,CAM000422,6462,dorsal,CAM.coll.images.batch2.csv,https://zenodo.org/record/2677821,422,Heliconius melpomene ssp. melpomene,"Parcela 33, Villeta - Guaduas 23.6km",,,,08/06/1998,Heliconiine Butterfly Collection Records from University of Cambridge,Box 5,,,,Female,wild,jpg,2677821,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2677821/files/CAM000422_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM001127_d.png,Heliconius melpomene ssp. melpomene,CAM001127_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM001127_d.JPG,CAM001127_d.JPG,66393a98e1488d8ad6e6bc7ba0d19b96,CAM001127,7812,dorsal,CAM.coll.images.batch4.csv,https://zenodo.org/record/2682669,"1,127",Heliconius melpomene ssp. melpomene,"Pointe Macouria,",,,,13/02/1999,Heliconiine Butterfly Collection Records from University of Cambridge,Box 13,,,,Male,wild,jpg,2682669,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2682669/files/CAM001127_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM020887_d.png,Heliconius melpomene ssp. melpomene,CAM020887_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM020887_d.JPG,CAM020887_d.JPG,3ba914e04a0a5589b22b6c241f8cbf18,CAM020887,11436,dorsal,CAM.coll.images.batch7.csv,https://zenodo.org/record/2702457,"20,887",Heliconius melpomene ssp. melpomene,Boqueron,,,,28/12/2005,Heliconiine Butterfly Collection Records from University of Cambridge,,,,,Male,wild,jpg,2702457,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2702457/files/CAM020887_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM000400_d.png,Heliconius melpomene ssp. melpomene,CAM000400_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM000400_d.JPG,CAM000400_d.JPG,c1dc6f525377cf39c4548bfe0d5d524b,CAM000400,6422,dorsal,CAM.coll.images.batch2.csv,https://zenodo.org/record/2677821,400,Heliconius melpomene ssp. melpomene,"Pointe Macouria,",,,,28/05/1998,Heliconiine Butterfly Collection Records from University of Cambridge,Box 5,,,,Male,wild,jpg,2677821,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2677821/files/CAM000400_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM000450_d.png,Heliconius melpomene ssp. melpomene,CAM000450_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM000450_d.JPG,CAM000450_d.JPG,f57d93e8a4a5e22cdea0bc34c8b08044,CAM000450,6510,dorsal,CAM.coll.images.batch2.csv,https://zenodo.org/record/2677821,450,Heliconius melpomene ssp. melpomene,"Parcela 33, Villeta - Guaduas 23.6km",,,,08/06/1998,Heliconiine Butterfly Collection Records from University of Cambridge,Box 5,,,,Female,wild,jpg,2677821,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2677821/files/CAM000450_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM021237_d.png,Heliconius melpomene ssp. melpomene,CAM021237_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM021237_d.JPG,CAM021237_d.JPG,4795186309baf84065bacff983c69e84,CAM021237,11684,dorsal,CAM.coll.images.batch7.csv,https://zenodo.org/record/2702457,"21,237",Heliconius melpomene ssp. melpomene,Meerzorg,,,,,Heliconiine Butterfly Collection Records from University of Cambridge,Box 170,,,,,,jpg,2702457,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2702457/files/CAM021237_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM008979_d.png,Heliconius melpomene ssp. melpomene,CAM008979_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM008979_d.JPG,CAM008979_d.JPG,a94bcd065cc253521a300f4e114f24a0,CAM008979,10063,dorsal,CAM.coll.images.batch6.csv,https://zenodo.org/record/2686762,"8,979",Heliconius melpomene ssp. melpomene,"Rio Piñas, Campsite,",,,,12/05/2003,Heliconiine Butterfly Collection Records from University of Cambridge,Box 120,,,,Male,wild,jpg,2686762,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2686762/files/CAM008979_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM009508_d.png,Heliconius melpomene ssp. melpomene,CAM009508_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM009508_d.JPG,CAM009508_d.JPG,62a895f3caf33c8c2ddeca4445403c4e,CAM009508,10758,dorsal,CAM.coll.images.batch6.csv,https://zenodo.org/record/2686762,"9,508",Heliconius melpomene ssp. melpomene,Mangowitchit A,,,9254,24/03/2007,Heliconiine Butterfly Collection Records from University of Cambridge,Box 122,,,,Male,,jpg,2686762,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2686762/files/CAM009508_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM020878_d.png,Heliconius melpomene ssp. melpomene,CAM020878_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM020878_d.JPG,CAM020878_d.JPG,ac9cec69b4c5dd6c5f2638a3078a5f05,CAM020878,11418,dorsal,CAM.coll.images.batch7.csv,https://zenodo.org/record/2702457,"20,878",Heliconius melpomene ssp. melpomene,Boqueron,,,,28/12/2005,Heliconiine Butterfly Collection Records from University of Cambridge,,,,,Male,wild,jpg,2702457,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2702457/files/CAM020878_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM009509_d.png,Heliconius melpomene ssp. melpomene,CAM009509_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM009509_d.JPG,CAM009509_d.JPG,818f1e950030b7b30be05c0bce3ee5ea,CAM009509,10760,dorsal,CAM.coll.images.batch6.csv,https://zenodo.org/record/2686762,"9,509",Heliconius melpomene ssp. melpomene,Mangowitchit A,,,9255,24/03/2007,Heliconiine Butterfly Collection Records from University of Cambridge,Box 122,,,,Male,,jpg,2686762,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2686762/files/CAM009509_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM000451_d.png,Heliconius melpomene ssp. melpomene,CAM000451_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM000451_d.JPG,CAM000451_d.JPG,c93820be546e1acb7b5aa37b40444a8f,CAM000451,6512,dorsal,CAM.coll.images.batch2.csv,https://zenodo.org/record/2677821,451,Heliconius melpomene ssp. melpomene,"Parcela 33, Villeta - Guaduas 23.6km",,,,08/06/1998,Heliconiine Butterfly Collection Records from University of Cambridge,Box 5,,,,Female,wild,jpg,2677821,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2677821/files/CAM000451_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM001357_d.png,Heliconius melpomene ssp. melpomene,CAM001357_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM001357_d.JPG,CAM001357_d.JPG,0f0065b84cc516afaaadbef96f9f79bb,CAM001357,8267,dorsal,CAM.coll.images.batch4.csv,https://zenodo.org/record/2682669,"1,357",Heliconius melpomene ssp. melpomene,Rio Compte Bridge,,,,09/02/1999,Heliconiine Butterfly Collection Records from University of Cambridge,Box 15,,,,Female,wild,jpg,2682669,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2682669/files/CAM001357_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM009366_d.png,Heliconius melpomene ssp. melpomene,CAM009366_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM009366_d.JPG,CAM009366_d.JPG,7b3deaa28db897daca807b52c356ada7,CAM009366,10584,dorsal,CAM.coll.images.batch6.csv,https://zenodo.org/record/2686762,"9,366",Heliconius melpomene ssp. melpomene,"N. Wakapou, Maripausala FR GUIANA",,,,,,Box 35,,,,,,jpg,2686762,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2686762/files/CAM009366_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM000023_d.png,Heliconius melpomene ssp. melpomene,CAM000023_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM000023_d.JPG,CAM000023_d.JPG,4fcd311230907ddea760dfbb8d42d2c0,CAM000023,5882,dorsal,CAM.coll.images.batch2.csv,https://zenodo.org/record/2677821,23,Heliconius melpomene ssp. melpomene,"Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),",,,,28/02/1998,Heliconiine Butterfly Collection Records from University of Cambridge,Box 1,,,,Male,wild,jpg,2677821,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2677821/files/CAM000023_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM000014_d.png,Heliconius melpomene ssp. melpomene,CAM000014_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM000014_d.JPG,CAM000014_d.JPG,73b6e800161b58eb7328bc8a6963af69,CAM000014,5865,dorsal,CAM.coll.images.batch2.csv,https://zenodo.org/record/2677821,14,Heliconius melpomene ssp. melpomene,"Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),",,,,28/02/1998,Heliconiine Butterfly Collection Records from University of Cambridge,Box 1,,,,Male,wild,jpg,2677821,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2677821/files/CAM000014_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM000007_d.png,Heliconius melpomene ssp. melpomene,CAM000007_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM000007_d.JPG,CAM000007_d.JPG,ee7f217d6efcbc31ae382c1803e4ec86,CAM000007,5851,dorsal,CAM.coll.images.batch2.csv,https://zenodo.org/record/2677821,7,Heliconius melpomene ssp. melpomene,"Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),",,,,28/02/1998,Heliconiine Butterfly Collection Records from University of Cambridge,Box 1,,,,Male,wild,jpg,2677821,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2677821/files/CAM000007_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM000415_d.png,Heliconius melpomene ssp. melpomene,CAM000415_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM000415_d.JPG,CAM000415_d.JPG,cc7279cfdec4839a13b70e8af37d4912,CAM000415,6452,dorsal,CAM.coll.images.batch2.csv,https://zenodo.org/record/2677821,415,Heliconius melpomene ssp. melpomene,"Pointe Macouria,",,,,29/05/1998,Heliconiine Butterfly Collection Records from University of Cambridge,Box 5,,,,Male,wild,jpg,2677821,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2677821/files/CAM000415_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM001377_d.png,Heliconius melpomene ssp. melpomene,CAM001377_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM001377_d.JPG,CAM001377_d.JPG,9c96c758b944e6331a78f23070209467,CAM001377,8307,dorsal,CAM.coll.images.batch4.csv,https://zenodo.org/record/2682669,"1,377",Heliconius melpomene ssp. melpomene,"Pointe Macouria,",,,,12/02/1999,Heliconiine Butterfly Collection Records from University of Cambridge,Box 16,,,,Male,wild,jpg,2682669,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2682669/files/CAM001377_d.JPG
/fs/ess/PAS2136/Butterfly/Model_Mimic/model_mimic_images_dorsal/Heliconius melpomene ssp. melpomene/CAM000017_d.png,Heliconius melpomene ssp. melpomene,CAM000017_d,model_mimic_images/Heliconius melpomene ssp. melpomene/CAM000017_d.JPG,CAM000017_d.JPG,af80cb547a3117937c0daf523b52722f,CAM000017,5871,dorsal,CAM.coll.images.batch2.csv,https://zenodo.org/record/2677821,17,Heliconius melpomene ssp. melpomene,"Virgen de Chirajara near Guayabetal (just after shrine towards Villavicencio),",,,,28/02/1998,Heliconiine Butterfly Collection Records from University of Cambridge,Box 1,,,,Male,wild,jpg,2677821,Heliconius melpomene,melpomene,Heliconius,https://zenodo.org/record/2677821/files/CAM000017_d.JPG
